id,location_x,location_y,land_use_category,country,fra_class,tree_canopy,shrub_cover,palm_cover,vegetation_elements_bamboo_vegetation_element,main_land_class,sub_land_class,many_trees,tree_count,many_shrubs,shrub_count
SWA53,54.62185116,37.30761269,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA3379,58.99197535,28.87701358,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA1411,57.46421055,32.19503092,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA6928,82.65467792,26.85715167,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA56,55.21393076,37.47820276,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA18523,77.80323639,20.97031195,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA2881,59.90825694,29.92669499,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4734,64.10320966,27.786369,otherland,Pakistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA12651,65.803451,36.44927244,cropland,Afghanistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA3055,55.43734177,28.23723344,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA1109,56.00624484,32.85933507,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13158,59.12268023,33.98797839,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA19987,78.9822752,9.724302904,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA14774,68.83769053,33.3853885,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA17,55.84050567,37.96598796,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA13588,58.64675279,33.22476973,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4876,64.75403908,27.64084192,otherland,Pakistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA15778,77.19660408,29.90809987,cropland,India,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA11097,56.26415116,37.63046721,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA3049,54.39924863,27.88608199,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA820,65.66277482,36.23475475,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA700,52.95933906,33.1665589,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA11997,59.34204882,36.56138219,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA3190,61.55837229,29.91402875,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA14902,69.92294522,33.22557821,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA14368,71.90723386,34.9134228,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA380,55.48719827,35.21444825,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA15259,75.30205715,32.18209518,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,0,FALSE,0
SWA17299,77.77547845,25.33504625,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA11162,49.18156397,35.16674771,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4217,64.77910208,29.03817134,otherland,Pakistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA1474,61.28510478,33.08867496,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA1867,60.19122626,31.87325438,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA3495,61.56969106,29.45076755,otherland,Pakistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4629,58.9499342,26.49144751,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA3265,56.97938979,28.4183338,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13738,54.54396722,31.74147153,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA3395,61.86856056,29.68630582,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA7672,77.39441311,24.35273849,cropland,India,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA15856,75.58960787,29.30766593,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA1312,54.92799701,31.73608164,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA16589,74.02600029,26.34457296,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13015,64.90980695,35.6451006,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA1449,54.80106506,31.21919102,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA13873,70.1380019,35.45618489,otherland,Afghanistan,ol,0,0,0,0,other,snow_glaciers,FALSE,0,FALSE,0
SWA14662,66.52434901,33.15847406,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA5029,70.11293891,28.54176232,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13727,52.19990332,30.95912875,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13061,57.35856867,33.62335222,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA13057,54.62023419,32.80031575,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA12307,51.32674087,33.15038922,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA10728,45.22619194,36.52284446,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA12275,57.85740315,35.28586431,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13377,66.57905641,35.50604139,cropland,Afghanistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA3302,63.63644504,30.29698055,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA10527,60.51354178,25.69886394,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA1662,61.67694991,32.72728272,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA4719,61.44868799,27.07193885,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA12233,58.42900116,35.56721666,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4829,69.4165649,28.85653199,otherland,Pakistan,ol,0,0,0,0,other,other_sand,FALSE,0,TRUE,0
SWA7469,84.63734958,25.70048091,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA5639,64.02559522,25.58298127,grassland,Pakistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA14274,66.350525,33.98420547,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA13139,54.3857739,32.59711684,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA9197,75.68985985,18.26108288,grassland,India,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA3911,66.94529955,30.15603488,grassland,Pakistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA5702,64.95130912,25.66868054,otherland,Pakistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA15226,73.52069794,32.0265968,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA14949,71.40462645,33.37164427,grassland,Pakistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA1313,55.10990585,31.79348398,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4638,60.51111633,26.9600986,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA7172,83.36344867,26.19500347,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA3282,59.99665117,29.32599156,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA10999,50.10027101,36.00568435,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13708,67.58669667,35.21956865,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA6522,72.35890678,35.6550719,grassland,Pakistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA13146,57.26694051,33.46947081,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA4513,67.74273403,29.11066539,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA2025,62.19545749,32.08992803,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13950,71.00604396,35.48690727,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA6485,70.6112344,37.05509627,otherland,Afghanistan,ol,0,0,0,0,other,unknown,FALSE,0,FALSE,0
SWA4476,59.16337391,26.87439932,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA7529,84.06063117,25.52692639,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA6389,46.03386721,38.22362479,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA1005,51.11437913,31.57761882,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA12675,69.98924089,37.24670692,cropland,Afghanistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA15771,76.11377484,29.75260149,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13169,60.84798456,34.44019031,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA8746,79.4902725,21.16003613,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA5643,64.72169973,25.7654291,otherland,Pakistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13893,58.73110459,32.74075745,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA11159,48.72800458,35.00720691,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA12361,51.69513996,33.14472983,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA7297,77.6736095,25.13804571,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_floodplain,FALSE,0,FALSE,0
SWA15118,69.30795858,32.12819626,otherland,Pakistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA5346,68.71722645,27.48723001,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA4797,62.74172301,27.27271232,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA1225,55.13577733,32.11822496,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA14914,71.84821454,33.56999229,grassland,Pakistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA1195,57.46259358,32.97656521,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA9267,75.23576148,17.79054533,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13460,66.13870226,35.29233218,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA5488,70.80419252,27.61443145,cropland,India,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA5519,64.96047193,26.1389486,otherland,Pakistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA14981,70.80365353,33.14311287,grassland,Pakistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA6798,82.12512106,27.29022946,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA15915,75.80358657,29.09611268,cropland,India,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA15804,76.60668043,29.70301449,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA15690,76.79990805,30.21694066,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA14922,67.11777609,32.5442959,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA2850,54.4205387,28.21540438,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA5051,61.58370478,26.32382188,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA274,51.55688924,34.61832623,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA15485,75.15033169,30.9464625,settlement,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA18960,75.59122484,18.68877079,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,1,FALSE,2
SWA11725,53.6791591,35.47181558,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA15885,75.62006076,29.19016629,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,2
SWA3593,61.09268565,29.1645643,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13816,58.51874286,32.80840059,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA11240,51.70996217,35.88441179,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA12529,66.86714612,36.90956919,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA3345,71.7608983,32.01824247,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA19372,80.03195661,18.00398505,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA14683,69.87389721,33.82682063,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA4011,69.61787735,30.56485817,otherland,Pakistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA4078,66.68388981,29.79221719,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA2266,61.64380207,31.48572117,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA7096,85.12648225,26.59466394,cropland,India,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA3580,58.77395423,28.49675672,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4633,59.6414573,26.70219228,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA15466,75.58906888,31.13403073,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA3479,58.70550261,28.63392947,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA3710,64.42848962,29.8762995,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA12232,58.26999936,35.52463652,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_dune,FALSE,0,FALSE,0
SWA9816,78.46807953,14.47522295,cropland,India,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA893,51.30086939,31.96569102,settlement,Iran  (Islamic Republic of),ol,0,0,0,0,settlement,settlement_urban,FALSE,2,FALSE,0
SWA719,47.85376415,31.18766016,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA2663,55.13928076,28.77864806,grassland,Iran  (Islamic Republic of),owl,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA10998,49.9463896,35.95394139,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA12358,51.24885693,32.99273489,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA10528,60.7566259,25.77108849,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA3153,54.99186722,27.92731466,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA7173,83.51274867,26.20928668,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA3212,65.61992518,30.92490294,otherland,Afghanistan,ol,0,0,0,0,other,other_dune,FALSE,0,FALSE,0
SWA16210,77.00741888,28.05209066,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA4693,70.42932555,29.36318181,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA12193,58.52601922,35.7194811,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA13703,66.77228403,35.05544644,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA14092,68.79322392,34.8436237,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland_shrubs,FALSE,0,FALSE,1
SWA4036,58.76182698,27.70282567,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4123,59.88184647,27.87934463,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA12554,56.76433311,34.34371124,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA16777,73.56866797,25.76677657,otherland,India,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA5576,63.96900135,25.72446592,otherland,Pakistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA7161,81.72653856,26.02629986,wetland,India,iwb,0,0,0,0,wetland,wetland_river_seaso0l,FALSE,0,FALSE,0
SWA15475,73.58968855,30.69798849,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13333,58.1584286,33.46893182,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13058,54.77061217,32.84747731,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13028,67.0423176,36.08949717,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA12164,59.90879593,36.20511034,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_irrigated,FALSE,0,FALSE,0
SWA11638,57.99295893,36.96265962,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA2780,59.11755983,29.8566264,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA2253,59.24637824,30.83273579,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA10887,47.42715422,35.46804265,cropland,Iran  (Islamic Republic of),ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA1521,59.09573077,32.34864283,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA1665,62.24585298,32.87092334,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA16137,75.13766545,28.01193596,otherland,India,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA3012,65.69214973,31.24667947,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13962,53.12588672,30.88313127,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA1805,62.37709684,32.59657785,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA12548,55.83727174,34.0723302,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA15399,75.96824776,31.55336431,cropland,India,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA9283,74.46554595,17.51242692,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13618,65.26634829,34.86033236,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13007,61.68638222,34.89967857,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA10314,78.95882917,11.52829966,cropland,India,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA2360,63.20309774,31.72718832,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA4786,60.81241128,26.73237567,grassland,Iran  (Islamic Republic of),ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA4176,70.65785696,30.46487568,cropland,Pakistan,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA13755,62.6579102,34.01411937,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA2184,62.13805514,31.76734301,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA7174,83.66177918,26.2233004,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA12659,67.13178981,36.71768905,settlement,Afghanistan,ol,0,0,0,0,settlement,settlement_urban,FALSE,0,FALSE,0
SWA4794,62.21297464,27.12853271,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13267,62.96944594,34.83499987,cropland,Afghanistan,ol,0,0,0,0,cropland,cropland_fallow,FALSE,0,FALSE,0
SWA13106,66.43245136,35.84371811,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA19624,79.15232629,16.72011284,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA2868,57.57685929,29.2392143,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA809,61.6774889,35.33275637,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA12878,66.94529955,36.31452515,otherland,Afghanistan,ol,0,0,0,0,other,other_dune,FALSE,0,FALSE,0
SWA1580,58.23927698,31.95059933,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA13763,63.92642121,34.31325836,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA3612,64.55353511,30.0606338,otherland,Afghanistan,ol,0,0,0,0,other,other_dune,FALSE,0,FALSE,0
SWA13779,66.82025407,34.94252821,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA13276,64.73975587,35.23816377,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA1915,55.69902102,30.39480709,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA10667,45.67570891,38.15786811,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA300,47.54600133,32.87442676,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA12180,51.8624961,33.72333471,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA2170,59.54336127,31.07258597,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA14959,67.32016652,32.46371702,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA7926,75.80897646,23.47742007,cropland,India,ol,0,0,0,0,cropland,cropland_nonirrigated_rainfed,FALSE,0,FALSE,0
SWA2682,58.50796308,29.83506683,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA16401,80.012553,27.84053741,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA13037,68.53450912,36.37785637,grassland,Afghanistan,ol,0,0,0,0,grassland,grassland,FALSE,0,FALSE,0
SWA7230,85.02218785,26.22087495,cropland,India,ol,0,0,0,0,cropland,cropland_perennial,FALSE,0,FALSE,0
SWA2200,65.16286237,32.49686485,otherland,Afghanistan,ol,0,0,0,0,other,other_sand,FALSE,0,FALSE,0
SWA8697,79.18870805,21.24304047,wetland,India,iwb,0,0,0,0,wetland,wetland_river_delta_permanent,FALSE,0,FALSE,0
SWA12657,66.7986945,36.65166287,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA7097,85.27659074,26.6067912,otherland,India,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
SWA189,59.17091976,37.46284157,otherland,Iran  (Islamic Republic of),ol,0,0,0,0,other,other_dune,FALSE,0,FALSE,0
SWA2019,61.07220406,31.79914337,otherland,Afghanistan,ol,0,0,0,0,other,other_rock_stone,FALSE,0,FALSE,0
